product_att_01,product_att_02,product_att_05,product_att_01_desc,product_att_02_desc,product_att_05_desc,store_cluster,week_start_date,total_quantity,unit_price_mean,unit_price_median,discount_frac_mean,discount_frac_wavg
3.0,8.0,44.0,Aksesuar,Top,Pilates Topu,2,2025-06-30,1,295.83,295.83,0.1540947043348965,0.1540947043348965
3.0,928.0,91.0,Aksesuar,Kamp Malzemeleri,Çadır,2,2025-07-28,1,1132.1499999999999,1666.65,0.014859891977643286,0.04379731628813636
7.0,40.0,98.0,Ekipman,Termos,Termos,2,2025-07-21,1,1204.16,1204.16,0.028401755744900593,0.028401755744900593
7.0,40.0,98.0,Ekipman,Termos,Termos,2,2025-08-04,1,1749.17,1749.17,0.002594484866455306,0.002594484866455306
3.0,928.0,91.0,Aksesuar,Kamp Malzemeleri,Çadır,2,2025-07-21,1,1666.65,1666.65,0.024786279776010674,0.024786279776010674
3.0,8.0,44.0,Aksesuar,Top,Pilates Topu,3,2025-06-30,1,249.92,249.92,0.1619047619047619,0.1619047619047619
1.0,924.0,10.0,Ayakkabı,Terlik & Sandalet,Sandalet,1,2025-08-04,1,363.63,363.63,0.13733630669956348,0.13733630669956348
3.0,926.0,56.0,Aksesuar,Eldiven & Bere,Eldiven & Bere,2,2025-07-07,1,412.83,374.94,0.020836458802153655,0.06250937640646097
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,2,2025-08-11,1,666.58,666.58,0.0,0.0
3.0,926.0,56.0,Aksesuar,Eldiven & Bere,Eldiven & Bere,2,2025-08-11,1,245.45,245.45,0.14012961989840603,0.14012961989840603
2.0,30.0,84.0,Giyim,Etek & Elbise & Bluz,Etek,0,2025-06-30,1,445.45,445.45,0.08215198219731311,0.08215198219731311
2.0,30.0,84.0,Giyim,Etek & Elbise & Bluz,Etek,0,2025-07-07,1,890.9,890.9,0.04265036159855576,0.04265036159855576
2.0,30.0,84.0,Giyim,Etek & Elbise & Bluz,Etek,1,2025-08-04,1,681.81,681.81,0.08904951500414185,0.08904951500414185
3.0,10.0,62.0,Aksesuar,Ekipman,Aksesuar,0,2025-08-04,1,408.18,408.18,0.0,0.0
3.0,928.0,112.0,Aksesuar,Kamp Malzemeleri,Kamp Lambası,0,2025-07-14,1,99.99,99.99,0.2692392019294015,0.2692392019294015
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,1,2025-06-30,1,1636.35,1636.35,0.02265451417922928,0.02265451417922928
3.0,10.0,118.0,Aksesuar,Ekipman,Kulak Burun Tıkacı Seti,0,2025-06-30,1,108.25,108.25,0.0,0.0
3.0,10.0,118.0,Aksesuar,Ekipman,Kulak Burun Tıkacı Seti,2,2025-07-28,1,108.25,108.25,0.0,0.0
2.0,24.0,23.0,Giyim,Sweatshirt,Sweatshirt,0,2025-07-07,1,436.35,436.35,0.10648100747414764,0.10648100747414764
2.0,24.0,23.0,Giyim,Sweatshirt,Sweatshirt,0,2025-07-14,1,518.14,518.14,0.07113405758129863,0.07113405758129863
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,1,2025-07-07,1,1636.35,1636.35,0.02265451417922928,0.02265451417922928
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,1,2025-07-21,1,409.08,409.08,0.1089134791321774,0.1089134791321774
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,3,2025-08-04,1,541.58,541.58,0.0,0.0
3.0,10.0,117.0,Aksesuar,Ekipman,Taktik Tahtası,2,2025-07-07,1,83.25,83.25,0.4447779111644658,0.4447779111644658
1.0,1.0,6.0,Ayakkabı,Ayakkabı,Tenis Ayakkabısı,1,2025-06-30,1,2772.72,2772.72,0.013867006199074588,0.013867006199074588
1.0,1.0,6.0,Ayakkabı,Ayakkabı,Tenis Ayakkabısı,1,2025-07-21,1,2954.54,2954.54,0.016638209636781795,0.016638209636781795
3.0,10.0,118.0,Aksesuar,Ekipman,Kulak Burun Tıkacı Seti,3,2025-07-21,1,108.25,108.25,0.0,0.0
3.0,10.0,118.0,Aksesuar,Ekipman,Kulak Burun Tıkacı Seti,3,2025-08-04,1,108.25,108.25,0.0,0.0
3.0,8.0,42.0,Aksesuar,Top,Basketbol Topu,3,2025-06-30,1,608.25,608.25,0.0,0.0
3.0,8.0,42.0,Aksesuar,Top,Basketbol Topu,3,2025-08-04,1,999.16,999.16,0.0,0.0
2.0,30.0,28.0,Giyim,Etek & Elbise & Bluz,Bluz,3,2025-06-30,1,545.45,545.45,0.08397010664203543,0.08397010664203543
2.0,30.0,28.0,Giyim,Etek & Elbise & Bluz,Bluz,3,2025-07-28,1,636.27,636.27,0.0903021031411292,0.0903021031411292
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,1,2025-07-14,1,1499.91,1499.91,0.022165576859137757,0.022165576859137757
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,1,2025-07-21,1,1499.91,1499.91,0.022165576859137757,0.022165576859137757
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,1,2025-08-04,1,1499.91,1499.91,0.022165576859137757,0.022165576859137757
3.0,10.0,118.0,Aksesuar,Ekipman,Kulak Burun Tıkacı Seti,3,2025-07-14,1,108.25,108.25,0.0,0.0
1.0,924.0,83.0,Ayakkabı,Terlik & Sandalet,Deniz Ayakkabısı,2,2025-07-21,1,36.35,36.35,0.6226121262458472,0.6226121262458472
3.0,928.0,102.0,Aksesuar,Kamp Malzemeleri,Anahtarlık,0,2025-06-30,1,58.32,58.32,0.0,0.0
2.0,910.0,24.0,Giyim,Tulum,Şort,3,2025-07-14,1,1272.64,1272.64,0.045023412174330646,0.045023412174330646
2.0,910.0,24.0,Giyim,Tulum,Şort,3,2025-07-21,1,1272.64,1272.64,0.045023412174330646,0.045023412174330646
3.0,10.0,63.0,Aksesuar,Ekipman,Tekmelik,0,2025-08-04,1,790.83,790.83,0.0,0.0
3.0,921.0,59.0,Aksesuar,Kemer,Kemer,2,2025-07-28,1,490.9,490.9,0.07532633878957977,0.07532633878957977
3.0,921.0,59.0,Aksesuar,Kemer,Kemer,2,2025-08-11,1,381.81,381.81,0.09480796586059745,0.09480796586059745
2.0,920.0,79.0,Giyim,Atlet,Sporcu Sütyeni,1,2025-07-14,1,727.23,727.23,0.06433102170528672,0.06433102170528672
2.0,920.0,79.0,Giyim,Atlet,Sporcu Sütyeni,2,2025-07-28,1,327.268,409.08,0.05408702425017244,0.1965189232948796
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,0,2025-08-11,1,2090.9,2090.9,0.01924547241232123,0.01924547241232123
2.0,920.0,79.0,Giyim,Atlet,Sporcu Sütyeni,2,2025-07-14,1,818.17,818.17,0.046566371062659505,0.046566371062659505
3.0,928.0,94.0,Aksesuar,Kamp Malzemeleri,Havlu,0,2025-07-28,1,181.81,181.81,0.15405732365531358,0.15405732365531358
3.0,928.0,94.0,Aksesuar,Kamp Malzemeleri,Havlu,2,2025-08-04,1,181.81,181.81,0.15405732365531358,0.15405732365531358
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,1,2025-08-04,1,1181.81,1181.81,0.044600559426991544,0.044600559426991544
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,1,2025-08-11,1,1181.81,1181.81,0.044600559426991544,0.044600559426991544
2.0,24.0,23.0,Giyim,Sweatshirt,Sweatshirt,1,2025-07-21,1,636.36,636.36,0.06145745763461794,0.06145745763461794
3.0,8.0,46.0,Aksesuar,Top,Masa Tenisi Topu,0,2025-07-07,1,274.92,274.92,0.0,0.0
3.0,8.0,46.0,Aksesuar,Top,Masa Tenisi Topu,0,2025-08-04,1,274.92,274.92,0.0,0.0
3.0,10.0,63.0,Aksesuar,Ekipman,Tekmelik,0,2025-07-07,1,790.83,790.83,0.0,0.0
2.0,30.0,84.0,Giyim,Etek & Elbise & Bluz,Etek,0,2025-08-11,1,681.81,681.81,0.08904951500414185,0.08904951500414185
2.0,910.0,24.0,Giyim,Tulum,Şort,0,2025-07-07,1,1272.64,1272.64,0.045023412174330646,0.045023412174330646
2.0,910.0,24.0,Giyim,Tulum,Şort,0,2025-07-28,1,1272.63,1272.63,0.04502375002813984,0.04502375002813984
3.0,10.0,52.0,Aksesuar,Ekipman,Yüzücü Gözlüğü,3,2024-11-04,1,391.58,391.58,0.0,0.0
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,3,2025-07-28,1,2090.9,2090.9,0.01924547241232123,0.01924547241232123
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,3,2025-08-11,1,1499.99,1499.99,0.016393550121640142,0.016393550121640142
3.0,10.0,52.0,Aksesuar,Ekipman,Yüzücü Gözlüğü,2,2025-08-04,1,691.58,691.58,0.0,0.0
2.0,911.0,25.0,Giyim,Yelek,Yelek,0,2025-07-28,1,1180.91,1180.91,0.040651529306633086,0.040651529306633086
2.0,911.0,25.0,Giyim,Yelek,Yelek,0,2025-06-30,1,1180.91,1180.91,0.040651529306633086,0.040651529306633086
3.0,18.0,78.0,Aksesuar,Aksesuar,Kalem Kutusu,2,2025-07-07,1,266.45,266.45,0.020008091507594986,0.020008091507594986
2.0,23.0,22.0,Giyim,Polo Tişört,Polo Tişört,0,2022-12-26,1,173.14,173.14,0.07967894541008877,0.07967894541008877
3.0,99.0,33.0,Aksesuar,Atkı & Şal,Atkı & Şal,2,2025-06-30,1,363.63,363.63,0.12085972631884338,0.12085972631884338
3.0,99.0,33.0,Aksesuar,Atkı & Şal,Atkı & Şal,2,2025-08-04,1,499.99,499.99,0.0,0.0
2.0,30.0,28.0,Giyim,Etek & Elbise & Bluz,Bluz,1,2025-07-14,1,527.26,527.26,0.08923512747875355,0.08923512747875355
1.0,1.0,1.0,Ayakkabı,Ayakkabı,Günlük Ayakkabı,1,2025-07-14,1,1199.99,1199.99,0.03225832466390858,0.03225832466390858
3.0,913.0,31.0,Aksesuar,Ayk.Bakım Malzemeleri,Ayakkabı Bakım Ürünleri,2,2025-07-07,1,124.96,124.96,0.0,0.0
3.0,913.0,31.0,Aksesuar,Ayk.Bakım Malzemeleri,Ayakkabı Bakım Ürünleri,2,2025-08-04,1,124.95,124.95,0.0,0.0
3.0,2.0,62.0,Aksesuar,Ayakkabı Aksesuarları,Aksesuar,2,2025-07-21,1,72.72,72.72,0.0,0.0
3.0,2.0,62.0,Aksesuar,Ayakkabı Aksesuarları,Aksesuar,3,2025-08-11,1,90.9,90.9,0.0,0.0
3.0,3.0,62.0,Aksesuar,3,Aksesuar,2,2024-11-04,1,136.32,136.32,0.2683555173894375,0.2683555173894375
3.0,10.0,62.0,Aksesuar,Ekipman,Aksesuar,3,2025-08-04,1,454.45,454.45,0.035383766344031245,0.035383766344031245
3.0,928.0,102.0,Aksesuar,Kamp Malzemeleri,Anahtarlık,3,2025-06-30,1,58.33,58.33,0.0,0.0
3.0,928.0,101.0,Aksesuar,Kamp Malzemeleri,Su Bidonu,2,2025-08-11,1,83.32,83.32,0.33076305220883534,0.33076305220883534
2.0,9985.0,23.0,Giyim,İnce Sweatshirt,Sweatshirt,2,2025-07-07,1,609.9,609.9,0.08866774251389636,0.08866774251389636
2.0,9985.0,23.0,Giyim,İnce Sweatshirt,Sweatshirt,2,2025-07-21,1,659.0300000000001,554.45,0.042250436067196355,0.07053008351798193
2.0,9985.0,23.0,Giyim,İnce Sweatshirt,Sweatshirt,2,2025-08-11,1,559.08,559.08,0.09545689878332901,0.09545689878332901
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,0,2025-08-11,1,416.62,416.62,0.0,0.0
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,2,2025-08-04,1,288.8566666666666,316.58,0.02259925309468522,0.12635036957483106
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,2,2025-08-11,1,316.58,316.58,0.0,0.0
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,2,2025-07-28,1,316.58,316.58,0.0,0.0
1.0,1.0,6.0,Ayakkabı,Ayakkabı,Tenis Ayakkabısı,0,2022-12-26,1,1165.74,1165.74,0.0,0.0
3.0,921.0,59.0,Aksesuar,Kemer,Kemer,0,2025-08-11,1,218.17,218.17,0.1549039355438488,0.1549039355438488
2.0,920.0,15.0,Giyim,Atlet,Forma,3,2025-07-21,1,1545.45,1545.45,0.012176414189837009,0.012176414189837009
3.0,928.0,110.0,Aksesuar,Kamp Malzemeleri,Düdük,3,2025-06-30,1,49.99,49.99,0.44449383264807196,0.44449383264807196
3.0,10.0,117.0,Aksesuar,Ekipman,Taktik Tahtası,2,2025-08-11,1,83.25,83.25,0.4447779111644658,0.4447779111644658
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,0,2025-07-28,1,416.63,416.63,0.0,0.0
3.0,10.0,49.0,Aksesuar,Ekipman,Bone,2,2025-08-11,1,124.92,124.92,0.0,0.0
2.0,24.0,23.0,Giyim,Sweatshirt,Sweatshirt,3,2025-07-28,1,454.54,454.54,0.09901088227715119,0.09901088227715119
2.0,24.0,23.0,Giyim,Sweatshirt,Sweatshirt,3,2025-08-11,1,1909.0,1909.0,0.0,0.0
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,0,2025-07-14,1,416.63,416.63,0.0,0.0
2.0,920.0,79.0,Giyim,Atlet,Sporcu Sütyeni,3,2025-07-07,1,2726.36,2726.36,0.0,0.0
1.0,1.0,6.0,Ayakkabı,Ayakkabı,Tenis Ayakkabısı,1,2025-08-04,1,2272.71,2272.71,0.021522366211736345,0.021522366211736345
3.0,8.0,43.0,Aksesuar,Top,Voleybol Topu,2,2025-07-28,1,499.91,499.91,0.0,0.0
3.0,10.0,49.0,Aksesuar,Ekipman,Bone,2,2025-07-07,1,208.25,208.25,0.0,0.0
3.0,10.0,49.0,Aksesuar,Ekipman,Bone,2,2025-07-14,1,196.68,196.68,0.027492088607594934,0.027492088607594934
3.0,18.0,78.0,Aksesuar,Aksesuar,Kalem Kutusu,2,2025-07-14,1,190.86,190.86,0.0,0.0
2.0,911.0,25.0,Giyim,Yelek,Yelek,2,2025-07-07,1,563.63,563.63,0.08924474032899202,0.08924474032899202
2.0,97.0,18.0,Giyim,Kazak,Kazak,2,2025-07-14,1,1545.45,1545.45,0.03919203725232982,0.03919203725232982
3.0,18.0,78.0,Aksesuar,Aksesuar,Kalem Kutusu,3,2025-08-04,1,272.68,272.68,0.0,0.0
2.0,97.0,18.0,Giyim,Kazak,Kazak,2,2025-08-04,1,363.63,363.63,0.07581456818990495,0.07581456818990495
3.0,18.0,78.0,Aksesuar,Aksesuar,Kalem Kutusu,0,2025-07-07,1,999.09,999.09,0.0,0.0
3.0,18.0,78.0,Aksesuar,Aksesuar,Kalem Kutusu,0,2025-07-21,1,190.86,190.86,0.0,0.0
3.0,928.0,104.0,Aksesuar,Kamp Malzemeleri,Boyun Yastığı,3,2025-08-04,1,166.66,166.66,0.19747676602301728,0.19747676602301728
3.0,18.0,78.0,Aksesuar,Aksesuar,Kalem Kutusu,2,2025-08-04,1,771.82,771.82,0.0,0.0
2.0,97.0,18.0,Giyim,Kazak,Kazak,2,2025-06-30,1,545.45,545.45,0.06822801892755255,0.06822801892755255
2.0,30.0,84.0,Giyim,Etek & Elbise & Bluz,Etek,3,2025-08-11,1,681.81,681.81,0.08904951500414185,0.08904951500414185
3.0,10.0,64.0,Aksesuar,Ekipman,Ekipman,2,2025-07-07,1,339.32,339.32,0.08068274180438906,0.08068274180438906
2.0,30.0,84.0,Giyim,Etek & Elbise & Bluz,Etek,2,2025-07-28,1,999.99,999.99,0.04306261303935923,0.04306261303935923
2.0,96.0,20.0,Giyim,Mont,Mont,1,2025-07-14,1,3809.09,3809.09,0.010407492563293194,0.010407492563293194
2.0,920.0,15.0,Giyim,Atlet,Forma,0,2025-08-04,1,1545.45,1545.45,0.012176414189837009,0.012176414189837009
3.0,10.0,50.0,Aksesuar,Ekipman,Kaleci Eldiveni,2,2025-07-07,1,999.91,999.91,0.0,0.0
3.0,10.0,50.0,Aksesuar,Ekipman,Kaleci Eldiveni,2,2025-07-21,1,999.91,999.91,0.0,0.0
2.0,96.0,20.0,Giyim,Mont,Mont,0,2025-08-04,1,4168.18,4168.18,0.007145953722803691,0.007145953722803691
3.0,8.0,42.0,Aksesuar,Top,Basketbol Topu,1,2025-08-11,1,333.33,333.33,0.032199059288078515,0.032199059288078515
3.0,18.0,60.0,Aksesuar,Aksesuar,Havlu,3,2025-07-14,1,909.08,909.08,0.0,0.0
3.0,18.0,60.0,Aksesuar,Aksesuar,Havlu,3,2025-07-21,1,909.08,909.08,0.0,0.0
3.0,18.0,60.0,Aksesuar,Aksesuar,Havlu,3,2025-07-28,1,909.08,909.08,0.0,0.0
2.0,96.0,20.0,Giyim,Mont,Mont,1,2025-07-21,1,2909.08,2909.08,0.009826579757994522,0.009826579757994522
3.0,8.0,43.0,Aksesuar,Top,Voleybol Topu,1,2025-08-11,1,583.23,583.23,0.011307001186641803,0.011307001186641803
2.0,920.0,15.0,Giyim,Atlet,Forma,0,2025-07-07,1,1909.09,1909.09,0.0,0.0
3.0,10.0,108.0,Aksesuar,Ekipman,Matara,3,2024-11-04,1,541.66,541.66,0.06067805427902541,0.06067805427902541
1.0,1.0,7.0,Ayakkabı,Ayakkabı,Outdoor Ayakkabı,1,2025-07-21,1,3818.17,3818.17,0.012285094912641051,0.012285094912641051
1.0,1.0,7.0,Ayakkabı,Ayakkabı,Outdoor Ayakkabı,1,2025-08-11,1,1454.54,1454.54,0.03323274888005636,0.03323274888005636
3.0,921.0,59.0,Aksesuar,Kemer,Kemer,3,2025-07-21,1,181.81,181.81,0.17803698178036984,0.17803698178036984
3.0,921.0,59.0,Aksesuar,Kemer,Kemer,3,2025-08-04,1,381.81,381.81,0.09480796586059745,0.09480796586059745
3.0,10.0,64.0,Aksesuar,Ekipman,Ekipman,2,2025-06-30,1,374.92,374.92,0.0,0.0
3.0,928.0,105.0,Aksesuar,Kamp Malzemeleri,Şişme Yastık,0,2025-06-30,1,249.99,249.99,0.14142940550194044,0.14142940550194044
3.0,928.0,105.0,Aksesuar,Kamp Malzemeleri,Şişme Yastık,0,2025-07-14,1,249.99,249.99,0.14142940550194044,0.14142940550194044
2.0,30.0,84.0,Giyim,Etek & Elbise & Bluz,Etek,3,2025-07-07,1,1272.72,1272.72,0.02302873986735446,0.02302873986735446
2.0,30.0,84.0,Giyim,Etek & Elbise & Bluz,Etek,3,2025-08-04,1,590.82,590.82,0.10140078176093933,0.10140078176093933
3.0,928.0,101.0,Aksesuar,Kamp Malzemeleri,Su Bidonu,2,2025-07-07,1,224.99,224.99,0.0,0.0
2.0,30.0,84.0,Giyim,Etek & Elbise & Bluz,Etek,2,2025-08-11,1,999.99,999.99,0.04306261303935923,0.04306261303935923
3.0,18.0,73.0,Aksesuar,Aksesuar,Saat,3,2025-07-28,1,391.66,391.66,0.07059633136375501,0.07059633136375501
3.0,18.0,78.0,Aksesuar,Aksesuar,Kalem Kutusu,0,2022-12-26,1,202.78,202.78,0.0,0.0
3.0,10.0,86.0,Aksesuar,Ekipman,Yoga Matı,0,2022-12-26,1,169.41,169.41,0.0,0.0
3.0,928.0,105.0,Aksesuar,Kamp Malzemeleri,Şişme Yastık,3,2025-07-07,1,249.99,249.99,0.14142940550194044,0.14142940550194044
3.0,928.0,105.0,Aksesuar,Kamp Malzemeleri,Şişme Yastık,3,2025-07-21,1,249.99,249.99,0.14142940550194044,0.14142940550194044
3.0,928.0,105.0,Aksesuar,Kamp Malzemeleri,Şişme Yastık,3,2025-08-04,1,249.98,249.98,0.14143426294820718,0.14143426294820718
3.0,928.0,106.0,Aksesuar,Kamp Malzemeleri,Şişme Yatak,3,2025-07-21,1,416.66,416.66,0.07587552953179409,0.07587552953179409
3.0,10.0,50.0,Aksesuar,Ekipman,Kaleci Eldiveni,3,2025-07-07,1,708.33,708.33,0.040982940698619005,0.040982940698619005
1.0,1.0,3.0,Ayakkabı,Ayakkabı,Krampon,1,2025-08-04,1,1363.63,1363.63,0.03156093091962757,0.03156093091962757
3.0,917.0,34.0,Aksesuar,Cüzdan,Cüzdan,2,2025-07-14,1,727.26,727.26,0.053046875,0.053046875
1.0,1.0,3.0,Ayakkabı,Ayakkabı,Krampon,1,2025-07-07,1,1636.36,1636.36,0.023861223126297456,0.023861223126297456
1.0,1.0,3.0,Ayakkabı,Ayakkabı,Krampon,1,2025-07-28,1,1999.99,1999.99,0.022000215161028472,0.022000215161028472
1.0,919.0,8.0,Ayakkabı,Bot & Çizme,Bot ve Çizme,3,2025-07-21,1,6409.08,6409.08,0.0038840112090791678,0.0038840112090791678
2.0,96.0,20.0,Giyim,Mont,Mont,0,2025-06-30,1,2481.81,2481.81,0.011935711186046605,0.011935711186046605
2.0,920.0,15.0,Giyim,Atlet,Forma,3,2025-08-04,1,1318.17,1318.17,0.022940879981024665,0.022940879981024665
3.0,928.0,95.0,Aksesuar,Kamp Malzemeleri,Hamak,3,2025-08-04,1,249.99,249.99,0.13043931962850883,0.13043931962850883
3.0,18.0,69.0,Aksesuar,Aksesuar,Parfüm,3,2025-08-04,1,166.66,166.66,0.3243330900835158,0.3243330900835158
3.0,10.0,64.0,Aksesuar,Ekipman,Ekipman,2,2025-07-28,1,213.04333333333332,305.88,0.035709420670597625,0.11494972906943968
2.0,96.0,20.0,Giyim,Mont,Mont,3,2025-07-14,1,681.81,681.81,0.08814796982827797,0.08814796982827797
2.0,30.0,85.0,Giyim,Etek & Elbise & Bluz,Elbise,3,2025-07-07,1,336.36,336.36,0.14375175012091743,0.14375175012091743
2.0,30.0,85.0,Giyim,Etek & Elbise & Bluz,Elbise,2,2025-08-11,1,403.44555555555553,272.72,0.05804460394965735,0.31557598989137475
2.0,28.0,15.0,Giyim,Forma,Forma,0,2024-04-22,1,1272.73,1272.73,0.0,0.0
3.0,917.0,34.0,Aksesuar,Cüzdan,Cüzdan,0,2022-12-26,1,104.62,104.62,0.0,0.0
3.0,10.0,89.0,Aksesuar,Ekipman,Kaykay,1,2025-07-21,1,666.66,666.66,0.07462313650370617,0.07462313650370617
2.0,920.0,15.0,Giyim,Atlet,Forma,2,2025-07-07,1,2000.0,2000.0,0.0,0.0
3.0,928.0,91.0,Aksesuar,Kamp Malzemeleri,Çadır,3,2025-08-04,1,2999.99,2999.99,0.013125474934948304,0.013125474934948304
3.0,925.0,57.0,Aksesuar,Şapka,Şapka,1,2025-08-04,1,454.54,454.54,0.08294159184908705,0.08294159184908705
3.0,925.0,57.0,Aksesuar,Şapka,Şapka,1,2025-08-11,1,363.59,363.59,0.012922492194923307,0.012922492194923307
3.0,928.0,91.0,Aksesuar,Kamp Malzemeleri,Çadır,3,2025-06-30,1,2999.99,2999.99,0.013125474934948304,0.013125474934948304
3.0,928.0,91.0,Aksesuar,Kamp Malzemeleri,Çadır,3,2025-07-07,1,2999.99,2999.99,0.013125474934948304,0.013125474934948304
2.0,24.0,23.0,Giyim,Sweatshirt,Sweatshirt,1,2025-07-07,1,1263.63,1263.63,0.03378166553245501,0.03378166553245501
3.0,928.0,91.0,Aksesuar,Kamp Malzemeleri,Çadır,3,2025-07-14,1,2249.99,2249.99,0.01763891738961487,0.01763891738961487
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,1,2025-08-04,1,2590.91,2590.91,0.018252572866301893,0.018252572866301893
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,1,2025-08-11,1,909.08,909.08,0.04660625891433845,0.04660625891433845
3.0,8.0,46.0,Aksesuar,Top,Masa Tenisi Topu,3,2025-06-30,1,274.92,274.92,0.0,0.0
3.0,8.0,46.0,Aksesuar,Top,Masa Tenisi Topu,3,2025-07-21,1,274.92,274.92,0.0,0.0
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,1,2025-06-30,1,1272.72,1272.72,0.03170291922488759,0.03170291922488759
3.0,928.0,86.0,Aksesuar,Kamp Malzemeleri,Yoga Matı,3,2025-06-30,1,166.66,166.66,0.16574060169194574,0.16574060169194574
2.0,39.0,79.0,Giyim,39,Sporcu Sütyeni,0,2024-04-22,1,727.26,727.26,0.04710368050733088,0.04710368050733088
3.0,17.0,53.0,Aksesuar,Çorap,Tozluk,3,2025-07-21,1,363.55,363.55,0.052144440099074436,0.052144440099074436
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,1,2025-07-07,1,1272.72,1272.72,0.03170291922488759,0.03170291922488759
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,1,2025-07-21,1,2963.62,2963.62,0.009207130344080558,0.009207130344080558
2.0,30.0,28.0,Giyim,Etek & Elbise & Bluz,Bluz,3,2025-08-04,1,545.36,545.36,0.11147316628107792,0.11147316628107792
2.0,98.0,17.0,Giyim,Hırka,Hırka,2,2025-08-04,1,436.35,436.35,0.08397186942374305,0.08397186942374305
3.0,17.0,53.0,Aksesuar,Çorap,Tozluk,2,2025-07-07,1,545.36,545.36,0.0,0.0
3.0,17.0,53.0,Aksesuar,Çorap,Tozluk,2,2025-07-21,1,590.0,590.0,0.0,0.0
3.0,17.0,53.0,Aksesuar,Çorap,Tozluk,2,2025-07-28,1,590.0,590.0,0.0,0.0
2.0,30.0,28.0,Giyim,Etek & Elbise & Bluz,Bluz,1,2025-08-11,1,636.27,636.27,0.0903021031411292,0.0903021031411292
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,2,2025-07-14,1,1026.66,1026.66,0.014381168157904842,0.014381168157904842
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,2,2025-07-07,1,624.6933333333333,791.58,0.0,0.0
3.0,928.0,112.0,Aksesuar,Kamp Malzemeleri,Kamp Lambası,2,2025-07-28,1,174.99,174.99,0.1556574185765983,0.1556574185765983
3.0,928.0,112.0,Aksesuar,Kamp Malzemeleri,Kamp Lambası,3,2025-07-14,1,99.99,99.99,0.2692392019294015,0.2692392019294015
3.0,928.0,112.0,Aksesuar,Kamp Malzemeleri,Kamp Lambası,3,2025-07-21,1,99.99,99.99,0.2692392019294015,0.2692392019294015
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,2,2023-08-14,0,164.7275,113.59,0.0,0.0
1.0,1.0,4.0,Ayakkabı,Ayakkabı,Halı Saha Ayakkabısı,2,2023-05-01,0,416.62,416.62,0.0,0.0
1.0,1.0,6.0,Ayakkabı,Ayakkabı,Tenis Ayakkabısı,2,2024-03-04,0,1181.365,1181.365,0.0,0.0
3.0,17.0,54.0,Aksesuar,Çorap,Çorap,2,2023-03-27,0,15.0225,11.55,0.0,0.0
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,3,2024-08-26,0,1113.18,1113.18,0.006650061824966649,0.04722265932336741
2.0,94.0,21.0,Giyim,Pantolon,Pantolon,2,2024-09-16,0,249.62374999999997,0.0375,0.12702020398763023,0.12702020398763023
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,2,2023-03-20,0,550.6925,407.405,0.0,0.0
2.0,32.0,14.0,Giyim,Eşofman,Eşofman Takımı,2,2023-05-29,0,496.2869999999999,370.325,0.0026306102595114772,0.0026306102595114772
1.0,1.0,6.0,Ayakkabı,Ayakkabı,Tenis Ayakkabısı,3,2024-07-01,0,945.45,945.45,0.005225368549404198,0.005225368549404198
3.0,8.0,41.0,Aksesuar,Top,Futbol Topu,2,2024-03-11,0,187.46,187.46,0.0,0.0
2.0,21.0,15.0,Giyim,Tişört,Forma,2,2023-07-31,0,140.865,140.865,0.0,0.0
2.0,39.0,79.0,Giyim,39,Sporcu Sütyeni,0,2023-09-18,0,445.0,445.0,0.011858011013360831,0.011858011013360831
2.0,30.0,28.0,Giyim,Etek & Elbise & Bluz,Bluz,2,2023-01-02,0,54.125,54.125,0.15802110317811335,0.15802110317811335
